Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_pets,Contacto con animales domésticos,"1, Sí | 0, No | 99, Desconocido",Se refiere al contacto con animales domésticos (excluidos los roedores) que haya tenido lugar en los últimos 14 días.,Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_pets_type,Tipo de mascotas,"1, gatos | 2, perros",Se refiere al contacto con gatos ocurrido en los últimos 14 días.,Indique 'Sí' si el paciente experimentó esto en los últimos 14 días.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_pets_cttype,Especifique el tipo de contacto,"1, Caza | 2, Preparación | 3, Manipulación | 4, Consumo (sin procesar / poco cocinado / crudo) | 5, Comercio | 6, Heces o nidos de animales | 7, Animal enfermo o muerto | 99, Desconocido | 88, Otros","Se refiere al tipo o tipos de contacto con animales que haya tenido lugar en los últimos 14 días. La caza incluye encontrar o matar animales para alimentarse o por deporte. La preparación incluye desollar, despiezar o descuartizar animales para su consumo. La manipulación incluye tocar, acariciar o compartir el espacio vital con animales. El consumo incluye ingerir partes de animales sin procesar, poco cocinadas o crudas. El comercio incluye el contacto con animales por vender, comprar o intercambiar animales. Las heces o nidos de animales incluyen el contacto con heces, nidos o hogares de animales. Los animales enfermos o muertos se refieren al contacto con un animal enfermo o muerto, pero no a la participación en cirugía o necropsia de animales (pregunta separada).",Seleccione todos los tipos de contacto con animales que se hayan producido en los últimos 14 días.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_wildlife,Contacto con animales salvajes,"1, Sí | 0, No | 99, Desconocido",Se refiere al contacto con animales considerados salvajes o asilvestrados o no adaptados para el uso doméstico que se haya producido en los últimos 14 días.,Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_wildelife_type,tipo de vida silvestre,"1, Murciélagos |88, Otros",Se refiere al contacto con murciélagos ocurrido en los últimos 14 días.,Indique 'Sí' si el paciente experimentó esto en los últimos 14 días.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_wildelife_oth,Especifique otro tipo de vida silvestre,,,
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_wildlife_cttype,Especifique el tipo de contacto,"1, Caza | 2, Preparación | 3, Manipulación | 4, Consumo (sin procesar / poco cocinado / crudo) | 5, Comercio | 6, Heces o nidos de animales | 7, Animal enfermo o muerto | 99, Desconocido | 88, Otros","Se refiere al tipo o tipos de contacto con animales que se ha producido en los últimos 14 días. La caza incluye el hallazgo o la muerte de animales con fines alimentarios o deportivos. La preparación incluye el desollado, el despiece o el sacrificio de animales para su consumo. La manipulación incluye tocar, acariciar o compartir el espacio vital con animales. El consumo incluye la ingestión de partes de animales sin procesar, poco cocinadas o crudas. El comercio incluye el contacto con animales para su venta, compra o intercambio. Las heces o nidos de animales incluyen el contacto con heces, nidos o hogares de animales. Los animales enfermos o muertos se refieren al contacto con un animal enfermo o muerto, pero no a la participación en cirugías o necropsias de animales (pregunta separada).",Seleccione todos los tipos de contacto con animales que se hayan producido en los últimos 14 días.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_unpasteur,"Contacto con leche sin pasteurizar o productos lácteos crudos, o consumo de los mismos","1, Sí | 0, No | 99, Desconocido",Se refiere al contacto con leche o productos lácteos no pasteurizados o al consumo de los mismos en los últimos 14 días.,Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_visitzoo,"Visita a un mercado de animales vivos, una granja o un zoológico","1, Sí | 0, No | 99, Desconocido","Se refiere a la visita a un mercado de animales vivos, una granja o un zoológico en los últimos 14 días.",Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_animalsurg,Participación en una cirugía o necropsia de animales,"1, Sí | 0, No | 99, Desconocido",Se refiere a la participación en cirugía o necropsia de animales en los últimos 14 días.,Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_bite,"Cualquier picadura de insecto o artrópodo (p. ej., mosquitos, garrapatas)","1, sí | 0, No | 99, Desconocido",,
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_other,Otro contacto con animales no mencionado anteriormente,"1, Sí | 0, No | 99, Desconocido","Se refiere a otro contacto con animales, no incluido en la lista anterior, que haya tenido lugar en los últimos 14 días.",Indique «Sí» si el paciente ha experimentado esto en los últimos 14 días.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_other_spec,Especifique los contactos con animales no mencionados anteriormente,,"Se refiere a otro contacto con animales, no incluido en la lista anterior, que haya tenido lugar en los últimos 14 días.","Si «Sí», especifique cualquier otro contacto con animales que haya tenido en los últimos 14 días."
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ancon_other_cttype,Especifique el tipo de contacto,"1, Caza | 2, Preparación | 3, Manipulación | 4, Consumo (sin procesar / poco cocinado / crudo) | 5, Comercio | 6, Heces o nidos de animales | 7, Animal enfermo o muerto | 99, Desconocido | 88, Otros","Se refiere al tipo o tipos de contacto con animales que se han producido en los últimos 14 días. La caza incluye el hallazgo o la muerte de animales con fines alimentarios o deportivos. La preparación incluye el desollado, el despiece o el sacrificio de animales para su consumo. La manipulación incluye tocar, acariciar o compartir el espacio vital con animales. El consumo incluye la ingestión de partes de animales sin procesar, poco cocinadas o crudas. El comercio incluye el contacto con animales por venta, compra o intercambio. Las heces o nidos de animales incluyen el contacto con heces, nidos o hogares de animales. Los animales enfermos o muertos se refieren al contacto con un animal enfermo o muerto, pero no a la participación en cirugías o necropsias de animales (pregunta separada).",Seleccione todos los tipos de contacto con animales que haya tenido en los últimos 14 días.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_house,¿Algún miembro del hogar ha estado enfermo en las dos semanas anteriores al ingreso del caso?,"1, Sí | 0, No | 99, Desconocido",Se refiere a cualquier miembro del hogar del caso sospechoso/confirmado que haya estado enfermo en las dos semanas anteriores al ingreso del caso. ,Indique «Sí» si algún miembro del hogar del caso sospechoso/confirmado se ha encontrado mal en las dos semanas anteriores al ingreso del caso.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_house_sys,¿Qué sistema(s) está(n) afectado(s)? (marque todos los que correspondan),"1, Respiratorio | 2, Gastrointestinal | 3, Cardiovascular | 4, Sistema nervioso central | 5, Sistema nervioso periférico | 6, Mucocutáneo | 7, Ocular | 99, Desconocido | 88, Otro",Se refiere al sistema o sistemas corporales de los miembros del hogar que se encontraban enfermos y que se vieron afectados durante la enfermedad.,Seleccione todos los sistemas que se hayan visto afectados.
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_house_sys_oth,Especifique otros sistemas afectados,,Se refiere al sistema o sistemas corporales de los miembros del hogar que se encontraban enfermos y que se vieron afectados durante la enfermedad.,"Si «Otro», especifique los sistemas afectados."
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_housecon,¿Algún miembro del hogar ha tenido contacto con un caso confirmado de la misma infección?,"1, Sí | 0, No | 99, Desconocido",Se refiere a cualquier miembro del hogar que haya tenido algún tipo de contacto con un caso confirmado del patógeno en cuestión.,Indique «Sí» si algún miembro del hogar ha tenido algún tipo de contacto con un caso confirmado del patógeno de interés. 
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_ferm,Consumo de alimentos/bebidas fermentadas o preparadas tradicionalmente localmente,"1, sí | 0, No | 99, Desconocido",,
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_swim,"El paciente nadó o se bañó en piscinas, estanques o ríos.","1, sí | 0, No | 99, Desconocido",,
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_floodwater,Exposición a inundaciones/cuerpos de agua estancados o agua contaminada,"1, sí | 0, No | 99, Desconocido",,
presentación,HISTORIA DE EXPOSICIÓN EN LOS ÚLTIMOS 14 DÍAS,expo14_closeliving,Vive en espacios reducidos,"1, sí | 0, No | 99, Desconocido",,
presentación,COMORBILIDADES Y FACTORES DE RIESGO: Presentes antes de esta enfermedad y aún activos,comor_cns,Comorbilidades neurológicas,,Se refiere a las comorbilidades relacionadas con el sistema nervioso.,
presentación,COMORBILIDADES Y FACTORES DE RIESGO: Presentes antes de esta enfermedad y aún activos,comor_chrneurolo,Trastorno neurológico crónico,"1, Sí | 0, No | 99, Desconocido","Incluye trastornos del cerebro, la médula espinal, los nervios craneales, los nervios periféricos, las raíces nerviosas, el sistema nervioso autónomo, la unión neuromuscular y los músculos. Puede incluir parálisis cerebral, esclerosis múltiple, enfermedad de la motoneurona, distrofia muscular, miastenia gravis, enfermedad de Parkinson, accidente cerebrovascular y dificultades graves de aprendizaje.",Indique «Sí» si esta afección existía antes del ingreso con la enfermedad actual y sigue siendo una afección médica activa.
presentación,COMORBILIDADES Y FACTORES DE RIESGO: Presentes antes de esta enfermedad y aún activos,comor_epilepsy,Epilepsia,"1, Sí | 0, No | 99, Desconocido",Se refiere a un trastorno que causa convulsiones recurrentes sin causa aparente.,Indique «Sí» si el paciente ha experimentado esto en cualquier momento desde el inicio de la enfermedad hasta la presentación. 
presentación,COMORBILIDADES Y FACTORES DE RIESGO: Presentes antes de esta enfermedad y aún activos,comor_dementia,Demencia,"1, Sí | 0, No | 99, Desconocido","Se define como la evidencia, a partir de la historia clínica y el examen del estado mental, que indica un deterioro importante en el aprendizaje y la memoria, así como un deterioro en al menos uno de los siguientes aspectos: manejo de tareas complejas; capacidad de razonamiento; capacidad espacial y orientación; lenguaje. Los síntomas cognitivos deben interferir significativamente en el rendimiento laboral del individuo, en sus actividades sociales habituales o en sus relaciones con otras personas. Esto debe representar un deterioro significativo con respecto al nivel de funcionamiento anterior. Las alteraciones no se producen exclusivamente durante el curso del delirio y no se explican mejor por un diagnóstico psiquiátrico importante. Se incluye el déficit cognitivo crónico.",Indique «Sí» si esta afección existía antes del ingreso con la enfermedad actual y sigue siendo una afección médica activa.
presentación,COMORBILIDADES Y FACTORES DE RIESGO: Presentes antes de esta enfermedad y aún activos,comor_strokecva,Accidente cerebrovascular,"1, Sí | 0, No | 99, Desconocido","Se define como una pérdida repentina de la función neurológica secundaria a una hemorragia o isquemia en el parénquima cerebral debido a un evento vascular. El accidente cerebrovascular puede ser un diagnóstico clínico, con o sin hallazgos radiológicos que lo respalden.",Indique «Sí» si esta afección existía antes del ingreso con la enfermedad actual y sigue siendo una afección médica activa.
